time,mass,momentum,energy,entropy,temperature,heat flux,4th moment,5th moment,6th moment,7th moment,L1 norm,L2 norm,L3 norm,Linfinity norm,minimum
0.0,0.9999999999999997,1.2030312910776223e-18,0.2599471839236549,2.845603877272843,0.4999999999608229,4.003636334236083e-19,0.7499999989618054,-9.788112459199092e-19,1.8749999729187843,-2.6568890218719817e-17,0.9999999999999997,0.26726455138353217,0.18567103305894986,0.13455800501793908,6.249622076515711e-13
0.00500499999999988,1.0000000000006601,1.434730513202955e-14,0.25994718392381544,2.8456038758603124,0.49999992912269303,4.193192387615589e-14,0.7499997864503092,1.6517823676530862e-13,1.8749991760124871,7.878204435203502e-13,1.0000000000006601,0.2672645515457523,0.18567103318553682,0.13455800420020037,6.249305781970464e-13
0.010009999999999677,1.0000000000013758,2.867404684519861e-14,0.259947183923996,2.845603874446287,0.49999971730098397,8.570787543029672e-14,0.7499991510365694,3.4053365020132644e-13,1.8749967934041811,1.6345374756491702e-12,1.0000000000013758,0.2672645517079867,0.18567103331217397,0.13455800175343657,6.248361600202942e-13
0.015014999999999473,1.0000000000019895,4.29222547075229e-14,0.25994718392416005,2.8456038730320885,0.49999936460630073,1.2788566891001088e-13,0.7499980931773881,5.080583622010744e-13,1.874992827275239,2.440125232507941e-12,1.0000000000019895,0.26726455187019277,0.1856710334387917,0.13455799767478824,6.246790462726902e-13
0.020015000000000793,1.0000000000027138,5.730244168503464e-14,0.25994718392436744,2.8456038716195526,0.49999887178622554,1.6945747527280373e-13,0.7499966153225377,6.722462247510472e-13,1.8749872875889206,3.2283531884496545e-12,1.0000000000027138,0.2672645520322615,0.18567103356529774,0.13455799197072593,6.244144258172687e-13
0.025015000000002324,1.0000000000033866,7.162830558090277e-14,0.25994718392458405,2.8456038702069497,0.49999823881598604,2.11930577313397e-13,0.7499947176881812,8.409821288555901e-13,1.8749801762444727,4.039767882734781e-12,1.0000000000033866,0.26726455219432094,0.18567103369179766,0.1345579846378792,6.24072612391898e-13
0.030015000000003855,1.000000000004077,8.607677664885301e-14,0.2599471839248309,2.845603868794441,0.4999974660263627,2.5386683823647085e-13,0.7499924016394613,1.0067476307156474e-12,1.8749714997585707,4.83519983017597e-12,1.000000000004077,0.26726455235639246,0.18567103381830274,0.13455797567612243,6.236689738994807e-13
0.03502000000000277,1.0000000000047173,1.0050653411202044e-13,0.25994718392509714,2.845603867380482,0.4999965528395155,2.9766934652343936e-13,0.7499896659029213,1.1817982175344973e-12,1.8749612550795038,5.679632564159118e-12,1.0000000000047173,0.26726455251863807,0.1856710339449393,0.1345579650738933,6.23203371842091e-13
0.04002500000000083,1.0000000000054308,1.1487230712986876e-13,0.25994718392541927,2.845603865966743,0.4999955004370395,3.4000916041236476e-13,0.7499865145606243,1.349815340067912e-12,1.8749494595278204,6.487563199326918e-12,1.0000000000054308,0.26726455268095106,0.1856710340716149,0.13455795283916797,6.226766279207456e-13
0.04502999999999889,1.0000000000060796,1.2917256278452166e-13,0.25994718392576793,2.8456038645529613,0.49999430937086337,3.819267451059846e-13,0.7499829498897891,1.515833958666015e-12,1.8749361239698317,7.284925389165232e-12,1.0000000000060796,0.26726455284333794,0.1856710341983316,0.1345579389717257,6.220891117862368e-13
0.05003499999999695,1.0000000000067404,1.4352090428783196e-13,0.25994718392616756,2.8456038631393024,0.49999298026621025,4.233130929697014e-13,0.7499789744692604,1.679013745494362e-12,1.8749212607083485,8.066752134165429e-12,1.0000000000067404,0.26726455300587515,0.1856710343251352,0.134557923471338,6.21435067529499e-13
0.05503999999999501,1.0000000000073759,1.5781302164992765e-13,0.2599471839266141,2.845603861725705,0.49999151382126583,4.662431905670412e-13,0.7499745911784041,1.8502568116421196e-12,1.8749048834771296,8.891598967660863e-12,1.0000000000073759,0.26726455316863507,0.18567103445206845,0.1345579063377444,6.206692556434684e-13
